type,id,parent_id,text
reply,Ugwntf_oA98bVmn5XcV4AaABAg.AITfKx_MsW0AIU2qnlMQOO,Ugwntf_oA98bVmn5XcV4AaABAg,Orang mereka gak ada nunjukin ijasah asli tuh !!!!<br>Betul apa betul ??!<br>😮😮😢😢
reply,Ugwntf_oA98bVmn5XcV4AaABAg.AITfKx_MsW0AIU554Ms8Oa,Ugwntf_oA98bVmn5XcV4AaABAg,Jangan lupa temannya ternyata punya kasus tikus juga😂😂😂
reply,Ugwntf_oA98bVmn5XcV4AaABAg.AITfKx_MsW0AIUbFgIQYUV,Ugwntf_oA98bVmn5XcV4AaABAg,11 T. g percaya ijazah Mukidi asli
comment,UgzgKK-WpIsc-fKOl2l4AaABAg,,"Di tunggu aja setelah putusan pengadilan keluar.,.. entar ngeles apalagi"
reply,UgzgKK-WpIsc-fKOl2l4AaABAg.AITfHK6_w_tAITfdpDZ6wf,UgzgKK-WpIsc-fKOl2l4AaABAg,"pastilah, hakim di sogok ngelesnyaa😂😂😂😂"
comment,UgxyR8a8F6rY3GHF33J4AaABAg,,"Terserahlah Roy mau ngomong apa,yang jelas jeruji besi sudah kangen sama Roy cs"
comment,UgxTEMTKzFwBL-HmXcp4AaABAg,,"Meskipun akhirnya Roy suryo dan kawan² akan di penjara tapi rakyat akan mencatat ini sebagai betapa rusaknya penegak hukum di negri ini, masak mabes polri tdk bisa menunjukkan ijazah asli tapi berani ngomong indentik. Di kira masyarakat bodoh semua mau di kibuli, ternak mulyono sdh ada di setiap instansi di negara ini. Apalagi kapolri masih pak sigit yg di angkat mulyono."
reply,UgxTEMTKzFwBL-HmXcp4AaABAg.AITfGYNcL0aAITwcJNxv86,UgxTEMTKzFwBL-HmXcp4AaABAg,Kasus sebesar ini masa penyelidikannya dan pengujiannya tidak seperti kasus pegi Setiawan kuli bangunan dlm kasus Vina Cirebon. <br><br>Dalam kasus pegi Setiawan begitu sangat dijelaskan oleh para ahli.
reply,UgxTEMTKzFwBL-HmXcp4AaABAg.AITfGYNcL0aAIUOGGazNoP,UgxTEMTKzFwBL-HmXcp4AaABAg,Rusak rusak hukum Indonesia 😤
comment,UgxMI4EdKpoInOd_DoR4AaABAg,,"Semakin Tdk Percaya Pembohong itu Selalu Bertele tele, Rumit Dan Tersembunyi Sedangkan Kebenaran itu Sebaliknya Sederhana Transparan Dan Tdk Bertele-tele Jadi Kesimpulan nya Siapa Yg Tdk Mau Transparan Maka ituLah Pembohongnya SimpeL kok itu Tukang Becak Aja Tauuuu"
comment,Ugzk2aUyc6EQvVmQhMh4AaABAg,,"Yakub sdh terpancing pernyataan RS jk ijasah sdh ditunjukkan masalah slesai, Yakub gak berani menunjukan jk diuji keasliannya. Patut diduga ijasah tdk ada atau ada tp tdk otentik. Krn tdk berani menunjukkan dan diuji."
comment,UgzbUy8aY_-tCuFrUQh4AaABAg,,"Tunjukan ke Publik klo benar ijazahnya asli, hanya pembohong yang takut utk jujur!.."
comment,UgxQZEaw01ktyu0Nvsp4AaABAg,,Kira kira masarakat percaya tidak pada kapolri kalau barang buktinya yang diperiksa tidak di tunjukkan...?
reply,UgxQZEaw01ktyu0Nvsp4AaABAg.AITfB1VacbwAITi07Dmziw,UgxQZEaw01ktyu0Nvsp4AaABAg,Trus Lu Percaya Ama Siapa ?? DUKUN ?? wkwkwk INDONESIA Negara Hukum TNI POLISI JAKSA Aparat Penegak Hukum Di Indonesia Klo Lu Ga Percaya Aparat Penegak Hukum Di Indonesia Tinggal Di GUNUNG AFRIKA Dongo
comment,UgzC79EV_LcHG8vj7i54AaABAg,,"Emangnya Panci KUHAP apa? Skrg mw jd pakar hukum gt? Urusan bagaimana cara tentukan ada tidaknya pidana ada aturannya Dan sdh dijalankan sempurna.. in Masih nuntut in itu, bikin negara aja sendiri Dan KUHAP sendiri.."
comment,UgyzSxT66xkLN6LF9H54AaABAg,,"Aq dulu percaya kalo pak otto hasibuan itu orang jujur,trnyata skrg aq terbelalak membela kebohongan..semua pengacara itu bela duit yg banyak ya 😢"
comment,UgwexcPnFyCjV-b7_UJ4AaABAg,,"Tolong dong mas roy,, jangan suka bawa² masyarakar 👌,,,!!! Masyarakat yang mana sih yang di maksud,,, kalau ada hubungan nya dengan masyarakat pasti demo se indonesia 🇮🇩,, sampe sekarang kan damai² aja,, karna apa,,?? Karna gam ada waktu buat ngurusin begituan,,,mikirin cari buat makan aja pusing,, apalagi mikirin soal ijasah🤦‍♂️,,,jadi cukup ldibadi nya aja, janganbawa² masyarakatvlagi."
comment,UgzE_dAcgPU6FaDCVu54AaABAg,,"PENCARA YG BISA MEMBUNGKAM MULUT MU, PAK ROY..MUAK DAN BOSEN LIHAT MUKA MU.."
comment,UgzusL5Deg8R_zI2rRd4AaABAg,,Masalahnya apakah uang yg dimilikinya didapatkan secara autentik <br>Jika hasil uangnya dr mencuri/korupsi maka uang nya bukan hak yg ASLI  dan tak layak tuk di dapatkan/ di kuasai <br><br>Paham gx bang yakup
comment,UgyZc7MBV60U3Y44r7h4AaABAg,,"Yang di bilang pak Susno Duadji tentang dokumen di koran itu , bisa di pakai cara itu..tetapi masalah..koran koran itu , masih simpan atau tdk..? Di thn itu , belum ada internet , medsos..cuma di umumkan di koran.. manajemen kearsipan nya..bagus atau tdk..??"
reply,UgyZc7MBV60U3Y44r7h4AaABAg.AITf7tVoXQSAIThd_v55pu,UgyZc7MBV60U3Y44r7h4AaABAg,Ada di arsip kampus
reply,UgyZc7MBV60U3Y44r7h4AaABAg.AITf7tVoXQSAITkXuvQf37,UgyZc7MBV60U3Y44r7h4AaABAg,"​@@faiznia4984 Kalau mau di trace..lebih bagus cari sumber di luar UGM..biar lebih objektif.. misalnya koran Kedaulatan Rakyat yg di Jogja..kalau koran di Solo , saya tdk tahu.."
comment,Ugyrv58GidpHSaf1Ogh4AaABAg,,Roy suryao itu lucu...imut imut..😂😂😂
comment,UgztO43qoY490aNIhqZ4AaABAg,,Yang pasti percaya dengan institusi pengarang cerita ya kaum muldongo aja
comment,UgxtbxWpY5Qs6vXe3K54AaABAg,,"Itu baru benar cara mengujinya kalau dua belah pihak kerja sama, kalau cuma sepihak berarti curanng sejuta persen"
reply,UgxtbxWpY5Qs6vXe3K54AaABAg.AITf0zQOBblAITwIFI_YRE,UgxtbxWpY5Qs6vXe3K54AaABAg,Sudah dijelaskan pernyataan seperti itu tapi si pengacara berusaha untuk mengelak dg berbicara hal-hal yang tidak nyambung.
reply,UgxtbxWpY5Qs6vXe3K54AaABAg.AITf0zQOBblAITwK22HkTj,UgxtbxWpY5Qs6vXe3K54AaABAg,Sudah dijelaskan pernyataan seperti itu tapi si pengacara berusaha untuk mengelak dg berbicara hal-hal yang tidak nyambung.
comment,UgyuLJObGl1j-FDjPId4AaABAg,,"Orang sdh ga ada yg prcy sm kamu roy,busuk"
comment,UgxObaLWaXeXZYGC5WV4AaABAg,,Lama-lama jadi taruhan seblak siapa yang masuk penjara ini mah.pisss
comment,UgweYsT_F3HvrK2Hek94AaABAg,,"Harusnya RS jangan buru buru bilang palsu, kalo memang bukti tidak kuat. Bukti yang ada semua cuma asumsi-asumsi saja."
comment,UgwD0wA2wPu4GeqOxXJ4AaABAg,,SAYA TIDAK PERCAYA PADA BARESKIM
comment,UgwmAMc0wEQk_ZKYpDR4AaABAg,,LALALALALALA MULAI PANIK 😁
comment,Ugyt275G9UJrNNINAxt4AaABAg,,Selamat pak pakar panci sy rakyat indonesia mendukung anda<br>Masuk penjara...😂😂😅😅😅😅😅😅😅😅😅😅
comment,UgwSY15jKgV0jd45WTh4AaABAg,,"Nanti pak hakim kalau mau vonis Roy Suryo cs hukumanya harus beda beda, Roy Suryo 12 tahun , rismon 9tahun dan rifa 6 tahun jadi mereka gak protes"
comment,UgxiBeYevFWAnZ0X-X54AaABAg,,"Saya sebetulnya sedih yaa kalau kalian sy prenkkk,,,saya gak punya ijazahhh"
comment,Ugyy0dehvfX6LNj_mxt4AaABAg,,Tobato roy...jan jan...ameh nemono opo kowe kih???
comment,UgyXKmZgdRektkb7SlR4AaABAg,,coba tolong itu pancinya di cek asli apa palsu?nanti dah dibawa pulang gak taunya cuma panci mainan.rugi dong dah bawa gak bayar hasil nguntit.gak taunya panci mainan. sekedar humor biar gakpada ikutan tegang ya bree
comment,Ugy0UnfZkTF1cPj65hN4AaABAg,,"Saya yakin ada yg g beres dr otak roy suryo,, soalnya meskipun salah cengar cengir terus<br>Gmn kl otak roy ini yg diteliti😂"
comment,UgxGR2goMFHKa284OLx4AaABAg,,Ngelihat roy kayak orang setres mungkin Sdh sakit.
comment,UgxXjnRHhZe8Ze9INLt4AaABAg,,"Lain kali setiap pelamar kerja harus bawa ijasah asli yg sudah diuji forensik,kalau tidak ada uji forensik ijasahnya bisa dianggap palsu.Dan harus diuji di singapura atau amerika di lembaga yg independen, labbor polri tidak diakui🤫🤫🤫🤫🤫🤫🤫🤫🤫🤫🤫🤫🤫"
comment,UgyD2ldeot8IGQH8eDJ4AaABAg,,Muak lihat si soryo..
comment,UgyHfjzwc3HMBoHGvPh4AaABAg,,SURYO MASUK PENJARA AKU SYUKURAN 1 BULAN😂😂😂😂😂
comment,Ugz-Sryj7OdU5ZDCzqF4AaABAg,,Yakin 1000 terliun persen ijazahnya HARIMULYONO....!!!!!..
comment,UgzegPM5Th23CM362A54AaABAg,,Cri keaslian ijasah palsu aja mintanya ribet banget ngalah2in cri keaslian kitab suci aj 😂😂negara.. Hukum.... Media... Kok dipaksa nurutin logika berpikir maling  panci 😂😂
comment,UgxUFD_1F2aB02tW7Eh4AaABAg,,Publik pasti curiga bhw ijasah jkw palsu... indikatornya jkw tdk mau menunjukan ijasahnya yg kata dia asli... jika org yg normal tdk akan sulit untuk memperlihatkan ijasah
comment,UgwcoA4fRMq3T9GRi3p4AaABAg,,Roy suryo cs.<br>jika berhasil mereka di anggap hebat.<br>jika mreka gagal pasti ada pihak lain lagi yg di persalahkan. <br>krna mreka hanya ingin menjatuhkan bukan mencari kebenaran dengan dalih mencari kebenaran😂😂😅😅
comment,UgwySqqvd4rV_lxxSRZ4AaABAg,,Susno sudah jadi ternak mulyono ya.? 😅😅😅
comment,Ugy54R1Mx_VDZBoR0Z14AaABAg,,BIARKAN ROY KETAWA SEPUASNYA SEKARANG. LIAT AJA BENTAR LAGI NANGIS SEPUASNYA.
comment,UgyjJv5f7uxlCeSVAxZ4AaABAg,,Saetik ge te percaya mun ijasah can nepi ka persidangn
comment,UgyUGFOB0DZSxlBIvhF4AaABAg,,suaranya gemetaran....🤣
comment,UgxyDrI-6Drxm1Xdfah4AaABAg,,Proyek politik harus Maju trus kanjeng raden mas roy Suryo walaupun kumis bergetar tapi dapur harus ngebul
comment,UgyXxMfFIGHJGCL_d8V4AaABAg,,Uji labor nya aja gak jelas malah di bilang tak cukup bukti....saya aja gak org hukum ngerti saya...hahaha...kacau nih bareskrim
comment,UgxFALZfh-qM76-LrMx4AaABAg,,"Hidup ROY,,,BENTAR LAGI MAKAN BESI PENJARA TIDUR DI OYO SEL😂😂😂😂😂😂😂"
comment,Ugx9odzzDUiharP5sNx4AaABAg,,Senjata pamungkas roy suryo sangat kuat bukan komnas ham melainkan media masa yg dapat mengiring rakyat mendukung  hebat bang roy
comment,Ugx2daw4ai8kwCXmXqF4AaABAg,,Panik niye ph termul...mukanya pucat....
comment,UgwiIqu7gZ5DM5KewjR4AaABAg,,Emang roy panci  pantas masuk penjara
comment,UgxVqFNM3Uif6SF7RVt4AaABAg,,Klu org sdh panik dan takut maka akan tdk percaya kepada semua hasil yg dikeluarkan 😂
comment,Ugw6BWX-_wi7plxtNHN4AaABAg,,"cengar cengirnya si roy itu yg palsu, aslinya mau nangis 🤣🤣"
comment,Ugx3Hu3ZNU1s6WyVT8Z4AaABAg,,"Narasi kentut yakub, mana penjelsan detail, Cuma narasi datar aja si yakub.."
comment,UgwENiGsB9IFJnQNp0h4AaABAg,,"Mulyono takut ke persidangan,,,😂😂😂😂😂"
comment,UgyD04Qe-J7yDXTDy3B4AaABAg,,Haduh !!!! Bukanya negara urus rakyat masih banyak yang harus dilakukan negara untuk rakyat.. Ini mah ijazah ijazah aja woyy
comment,Ugz-715q0QHgk0O4XeB4AaABAg,,Lumayan pundi2 cuan roy suryo bertambah...bisa di buat bekal sekeluarga di saat roy suryo isolasi mandiri di hotel prodeo minimal 6 thn....biar bisa membersihkan hati dari sindrom gangguan jiwa😂😂😂😂
comment,UgzdBFhPc3SPLPbI9tJ4AaABAg,,Kalau saya punya ijazah tidak akan saya tunjuk2an kepada orang yang tidak punya kepetingan dg saya. Dan saya tunjukkan kepada orang yang bisa membantu saya.
comment,UgwHN7pUDRQdmCwcl3Z4AaABAg,,Panen roy suryo selalu di undang masuk tv mulu. Semangat bang roy suryo masyarakat selalu mendukungmu untuk masuk penjara wkwkwkwkwkwkwk
comment,UgwMYsMiwozcWonuWGJ4AaABAg,,Semakin rusak Hukum di negeri konoha.. Percok bekerja sesuai permintaan mulyono 😅😅😅
comment,UgwjTwY5mC1TB3uE4xF4AaABAg,,Yajob kok selalu bilang membabgun narasi aja
comment,UgyBBq5MvWGJfj4Mp6F4AaABAg,,"Liat matanya sukro, selalu keatas buat ngarang"
reply,UgyBBq5MvWGJfj4Mp6F4AaABAg.AITdv69goLDAIThPAYViD-,UgyBBq5MvWGJfj4Mp6F4AaABAg,"Jilat terus panntat jojowi... Tua item, jelek... Jilat terus bol nya ya😂😂😂😂😂😂"
comment,Ugyl4_WMJZjeyPDA6_V4AaABAg,,Org 2 mcm Roy Suryo panci itu merusak nama besar UGM
comment,Ugw84JoQ4o25uJBwXgR4AaABAg,,"Dunia akhirat saya gak rela siroi bawa2 rakyat, karna saya juga rakyat tapi malah sebel sama kelakuan dan tingkahnya yang kaya Sengkuni"
comment,Ugz7NpEJcpDwh72PvbF4AaABAg,,Cengar cengir kau bakal makan tuan. Apakah kau masih bisa tertawa dan cengar cengir lagi klo sdh di bui. Biang masalah saja koe orang
reply,Ugz7NpEJcpDwh72PvbF4AaABAg.AITdrc4goxzAITi4O7cQXp,Ugz7NpEJcpDwh72PvbF4AaABAg,Kebenaran itu sangat mahal dibandingkan seisi dunia ini bos
comment,Ugxo9Ih-TSxFDBA1MZ14AaABAg,,"Makanya ajak , tuh..Roy Suryo Cs..dan TPUA.. biarkan mereka lihat secara langsung.. supaya masalah ini selesai.."
comment,Ugz4lKMPXGQyUKx7FS54AaABAg,,"saya yakin sidangpun roy cs akan kalah. polri anak, pengadilan bapak. satu keluarga pasti saling melindungi 😂"
comment,UgyVnFoa5hPUinC3DIx4AaABAg,,Knp pak roy ndk buat hukum sendiri biar smua di ikutin kemauwannya sendri😅
comment,UgziwfxRH7KjiJcf8_d4AaABAg,,Mulyono jagonya ngibul
reply,UgziwfxRH7KjiJcf8_d4AaABAg.AITdmP2Z3QkAITePQGP_K_,UgziwfxRH7KjiJcf8_d4AaABAg,"Matamu nggak eroh pembangunan.lebih percaya pd penyebar hoak dan pengrusuh bangsanya sendiri.,.pinternya pinter...pinter njegog....😅😂😂"
comment,UgwVPka8qvOrw0M3DaJ4AaABAg,,Saya udh ga sabar liat roy panci cs ber kostum oren 😂
comment,UgziCeyitNlnuQu71n94AaABAg,,"Semangat Roy, nikmati hari2 sebelum kau masuk penjara lagi. Makan pencarian mu..😂😂😂"
comment,UgyqJj5Ud37JT0and0p4AaABAg,,"banyak banget buzzer oon, pembela duta panci wkwk..."
comment,UgwkMq_8T-R2ZiuABwR4AaABAg,,"RAKYAT SDH CERDAS CI PANCI, MALES LIHAT WAJAHMU"
comment,UgyFwUmvjMxMGxTr2oF4AaABAg,,Setelah selesai kasus ini si Roy Suryo akan hina terhina hinanya karena akan di penjara lama selama lamanya karena dia adalah Residivis mantan narapidana biasanya akan ditambah masa hukumannya. 😊
comment,Ugw40wphImmHRzoLes14AaABAg,,Cangkem e roy panci mencla menclee
comment,Ugy0S9aOPykuugGnh294AaABAg,,Sudah q duga parcok pasti bela mulyono
comment,UgyRF_DxgVN3FW94AEF4AaABAg,,Mungkin ijazahnya takut buat daftar pinjol😂
comment,UgxonSEqlf0mfiRvVtl4AaABAg,,"Siroii super ngeyel,. kalo dalam pewayangan cocok jadi Sengkuni"
comment,UgxI_9PReXT90SFzkDN4AaABAg,,Masyarakat yg menilai pengacara Yakub sangat abal abal
comment,UgyCOr6Qod2D5KyN4BR4AaABAg,,Malah bawa bawa nama publik pula Roy panci ni
comment,UgwwvEjZgNx4Z-xwkKt4AaABAg,,Sip si panci masuk sel 🤪
comment,UgxPgUKTB6iICZNSA694AaABAg,,Senyumnya roy mengandung ketakutan
comment,UgwGIcaiTtxEb4cgjv54AaABAg,,Penjarakan roy cs secepatnya
comment,Ugw-4d5NMibnlIStd0x4AaABAg,,Bayar..bayar..bayar...bayar...itulah negeri kanoha
comment,UgzEfMpWhtzyT5OEVF94AaABAg,,"The power of kepo, soal ijasahnya orang lain saja dibahas sampai berjilid jilid."
comment,UgwaSivBu0RbVty0_XR4AaABAg,,Orang stres ga usah ditanya masukan aja kepenjara si roy panci tuh
comment,Ugy2X8i5TkOH3d-TLft4AaABAg,,Sya curiga roy ketwa trus ditial acara ..cpt&quot; haris dibawa ke pisikolog.hawtir dngn kejiwaan ny...aturany hrus ngikuti keinginan si roy ma gerombolan ny ..ampun gusti dah lah cpt&quot; proses biat cpt masuk tahanan biar negri ini sdikit tenang
comment,UgxObzZDjK2CMwP7ajV4AaABAg,,Salut pada bpk  suswono adji..dan bapak prof guru besar disamling pak roy.<br>Cara berpikirnya.mencerahkan rakyat
comment,UgxaES_TDEqgjEDQT654AaABAg,,ayo Roy panci kumpul kan lagi emak emk untuk demo.krna modal nya dikit tidak mampu membayar mahasiswa 😅😅😅😅
comment,UgySaRKXzC0MvZr-oGt4AaABAg,,Ladusing ternak mulyono..!!!..
comment,UgwWeaPnKzYDCifSYWd4AaABAg,,"Kejar ijazah palsu sampai ke Antarktika, <br>Top pak susno 👍🏿👍🏿<br><br>Ini menjadi warning bagi siapa pun yg ingin menjadi pejabat di negeri ini harus memiliki identitas yg jelas, jangan karena jabatan segala cara di halalkan..."
comment,Ugx3nTw5K7ACkox1N9J4AaABAg,,yo wis.... lanjut ke pengadilan aja.
comment,UgzyTwtHpCf9YQx9r3R4AaABAg,,"Sebaik apa pun tehnogi yang ada di mabes polri, kalo manusia manusia yang mengelola tehnologi itu Buruk akhlaknya , maka past hasil nya pun buruk juga,"
comment,UgyVFW7lx2h6yDBM7FF4AaABAg,,Salam Dari Pandeglang Banten<br><br>Saya Dukung Beliau Bpk.Roy.. ❤
comment,UgzMGo1pDtIcebluV-F4AaABAg,,"Kasus akan selesai lama , bikin pengacara  baru cepat terkenal"
comment,UgyRfYhD0oUTZozFOvp4AaABAg,,"Pak susno memang org pintar, Cerdas dan Ilmu peyidikanya Luar Biasa🙏"
comment,UgxXZHSQGJ1deWJZV_F4AaABAg,,Inti tujuan yg paling dalam roy suryo dkk adalah ingin memenjarakan Jokowidodo seumur hidup
comment,Ugw-BSHOMHjPyQ8q34V4AaABAg,,Podo amat
comment,UgyFMd0k2bIaZKO9Gnp4AaABAg,,"ROY ROY NGEYEL BNER LU ,SMUA PIHAK GK LU PERCAYA ,JADI GMNA INI ROY ROY ,PKOKNYA SIAP SIAP DEH MSUK RUMAH BARU😅😅😅"
comment,Ugxd6oKi1WcIfS5YtSJ4AaABAg,,"Dari semua kasus tudingan ijazah palsu yg pernah sy lihat, penuduh dlm kasus ini sudah yg tergila 😂😂😂"
comment,UgytWPmZpJkZBHJQWwN4AaABAg,,Yakup2 cuman numpang nama bapak nya doang
reply,UgytWPmZpJkZBHJQWwN4AaABAg.AITcasNW71vAITdEyREhvU,UgytWPmZpJkZBHJQWwN4AaABAg,"Siapa bilang,yakub cukup bahkan smart jauh dibandingkan sama egi dan tompel.😂😂😂"
comment,UgyIp17_QfjFkvjbStd4AaABAg,,Berjuang terus demi menegakkan keadilan sosial bagi seluruh rakyat Indonesia
reply,UgyIp17_QfjFkvjbStd4AaABAg.AITca7iCr00AITon_Sr5xB,UgyIp17_QfjFkvjbStd4AaABAg,Selamat pemerintah nya diem ga bakal tuntas kasus ini
reply,UgyIp17_QfjFkvjbStd4AaABAg.AITca7iCr00AIUcNtt6oAQ,UgyIp17_QfjFkvjbStd4AaABAg,Rakyat yg mana ?<br>Yg SDM rendah kah?<br>Atau kepanasan di 01?
reply,UgyIp17_QfjFkvjbStd4AaABAg.AITca7iCr00AIUm74rk9S7,UgyIp17_QfjFkvjbStd4AaABAg,Berjuang sampai Roy masuk penjara
reply,UgyIp17_QfjFkvjbStd4AaABAg.AITca7iCr00AIV26TxbeY_,UgyIp17_QfjFkvjbStd4AaABAg,​@@Takeuchi15 SDM yg melek lah.. Bukan SDM kaum bansos SMA kaum mobil ghoib😅😅
reply,UgyIp17_QfjFkvjbStd4AaABAg.AITca7iCr00AIV2nHt-Lip,UgyIp17_QfjFkvjbStd4AaABAg,​@@minikempeh2854 diam karena melihat kedunguan gerombolan mu
comment,UgwvlgScxUzg2-_kMVV4AaABAg,,Nah bener juga kata Roy Suryo
comment,Ugwhm4JXwxIatbbJCIx4AaABAg,,Rakyat sudah muak dengan ijazah bodong
comment,Ugxg1lkK9DHPObv7EpN4AaABAg,,Uda diundang...kurnia datang....rizal Fadilah ketabrak motor kata siapa Bareskim gak ngundang...ya Allah..tukang boong si panci..liat aja deh berita nya si rizal katanya ditabrak motor... trus di egi katanya masuk rumah sakit siloam.... sekarang bilang nya gak diundang...bohongggg
comment,UgxUGYpm5W-XYYKoB4x4AaABAg,,Dlm perbincangan harian di pangkalan ojek sy lbh memahami penjelasan para tukang ojek ketimbang penjelasan yg diuraikan oleh Yakub
comment,UgynOLipGWKMpoElMWx4AaABAg,,"Roy mukanya aneh ,takut masuk bui dia😂😂😂"
comment,UgzLl_0RxF_WK0VapMd4AaABAg,,99% pal😂
comment,UgzJCWQBy4F6uIVZnZt4AaABAg,,Teman dan para dosenya ikut jadi PENJILAT
comment,UgzvnzsTKpUt4WwEK8N4AaABAg,,Yg salah harus dihukum. Kl ngk dihukum ya keterlaluan.
comment,UgwjR3Z4kPzdk3MwWNt4AaABAg,,"Semakin terjepit, semakin banyak Omong sebagai Pembelaan diri...Sudah lah simple saja minta maaf,..<br><br>Kan sdh jelas banyak  bukti saksi kalo Roy Cs  itu telah melakukan perbuatan perbuatan tidak menyenangkan dan Fitnah,...<br>Kapan sadarnya yahh,...?<br>Ngeyel mulu...hadeuh semua Youtube isi nya Roy CS...liyeur kan?"
comment,UgyiNt3mjMT1ehz7HU14AaABAg,,Emas asli diuji sejuta pakar ahli emas manapun hasilnya pasti semua mengatakan itu emas.<br>Emas palsu gak bakalan mau diuji semua ahli dan pakar.<br>Maunya diuji oleh teman2nya sendiri supaya bisa mengatakan itu emas asli.<br>Hanya orang awam yg manggut2.<br>Klo punya ilmu harusnya dibantah apa yg sudah dipaparkan dr rismon dan roy suryo
reply,UgyiNt3mjMT1ehz7HU14AaABAg.AITcG-J1xzpAITlVQlOCdH,UgyiNt3mjMT1ehz7HU14AaABAg,Pertanyaan lagi dari aku apakah sudah ada jaminan ketika ditunjukkan dokumen itu akan menyelesaikan semua ini tidak kan jadi stop berpikir cukup menunjukkan dokumen itu selesai semuanya
reply,UgyiNt3mjMT1ehz7HU14AaABAg.AITcG-J1xzpAIToFuJh84f,UgyiNt3mjMT1ehz7HU14AaABAg,Kan udah jelas bro apa yg diuji oleh RS cs yg katanya ilmiah..objeknya hasil comod dr medsos..trus gmn cara bantahnya..😂😂😂
reply,UgyiNt3mjMT1ehz7HU14AaABAg.AITcG-J1xzpAITp_xOAYm1,UgyiNt3mjMT1ehz7HU14AaABAg,Lol😂
reply,UgyiNt3mjMT1ehz7HU14AaABAg.AITcG-J1xzpAIUJPOXuL1Y,UgyiNt3mjMT1ehz7HU14AaABAg,Gak masalah meski comod dari medsos.<br>Masalahnya dimana<br>Dimedsos kata rismon palsu <br>Apalagi fisik aslinya klo seandainya sama​@@SpeeD-dn5jn
reply,UgyiNt3mjMT1ehz7HU14AaABAg.AITcG-J1xzpAIUJqkKuO5q,UgyiNt3mjMT1ehz7HU14AaABAg,​@@maulanafiqru6482ditunjukkan aslinya itu supaya jelas.<br>Apakah ijazahnya sama dengan yg beredar dimedsos.<br>Klo sama berarti palsu kata rismon.<br>Klo beda berarti perlu diuji lagi.
comment,UgyhRhRTXBrt6jYLVBB4AaABAg,,Mas roy top markotop
comment,UgwRWYjG_BMwrbLHNEZ4AaABAg,,"Ayo Bareskrim ditantang Rismon cs uji forensik secara independen, kredibel, akuntabel dan transparan, berani ga ???"
comment,UgwZSV7iNhzfKAMfMJR4AaABAg,,"Jika tk percaya dg instansi yg mengeluarkan ijazah, kedepannya siapapun ijazah fotokopy yg dilegalisir tak berlaku.. waras kah RS cs ?"
comment,Ugy39SeohtJn6VoNZNh4AaABAg,,Fyi rekam jejak juhandani kebanyakan terkait hal2 pemalsuan bukti 🤣🤣
comment,Ugy2Hs1eJzMTRHmBhNl4AaABAg,,Ijasahnya gak ada mana bisa di percaya ijasahnya kasat mata😂
comment,UgzZMZ0_nFwR2FK1mm94AaABAg,,"Apanya yg asli,,,????????<br>Apanya yg di uji,,,??????<br>Orang gak pernah di perlihatkan ijazah nya,,,,,yg di uji ijazah goib,,,,😂😂😂😂😂😂😂"
comment,UgwmPzkd2-7A1Qo7ZP14AaABAg,,para anak abah mendukungmu roy
reply,UgwmPzkd2-7A1Qo7ZP14AaABAg.AITc8Joiw1EAITemSRij6s,UgwmPzkd2-7A1Qo7ZP14AaABAg,Smp masuk bui!!!hahahaha
comment,Ugy3HWgagD0AZlSOz9V4AaABAg,,mulut si roy  suryo penuh  kebencian dan dendam  makanya  tidak ada orang baik di hadapanya kalau di sejalan  sebaik manapun
comment,UgxQQ3T9jjw4-hI-T1x4AaABAg,,Hhhhhh...... Grombolan Roy itu pembenci bukan pencari kebenaran..... Orang pembenci itu selalu tdak percaya hukum...... Jdi udah kelihatan Roy dengan grombolan nya hanya cari cari kesalahan pembuat gaduh menuduh orang tpi gk punya bukti tpi udah bilang ijasah palsu...... Hhhhhh 😂😂😂😂😂😂
comment,UgxHk1DabZlC4xJ4kWF4AaABAg,,Ini akibat hirilisasi kemenyan jampi jampi😂😂
comment,Ugx9j_cmUtXkkcUavFF4AaABAg,,Fyi rekam jejak juhandani kebanyakan terkait hal2 pemalsuan bukti 🤣🤣
comment,UgxHm5vwV7Y66GfLZzZ4AaABAg,,"Roy suryo dkk tidak takut di penjara , tapi mereka semua takut DI MASUK KAN KE RSJ"
reply,UgxHm5vwV7Y66GfLZzZ4AaABAg.AITbzENhgM2AITeLGnmFuN,UgxHm5vwV7Y66GfLZzZ4AaABAg,Ini yg komen pasti buzzer termul ya
reply,UgxHm5vwV7Y66GfLZzZ4AaABAg.AITbzENhgM2AITe_2zYb_K,UgxHm5vwV7Y66GfLZzZ4AaABAg,"Elo bilang ke mulyono, tanya pak anda seteress.? 😅😅😅"
reply,UgxHm5vwV7Y66GfLZzZ4AaABAg.AITbzENhgM2AITfeXU19YY,UgxHm5vwV7Y66GfLZzZ4AaABAg,​@@imsheva1517apaan sich...gk.danta amat lu koment...hahaha
reply,UgxHm5vwV7Y66GfLZzZ4AaABAg.AITbzENhgM2AIThjq-kte6,UgxHm5vwV7Y66GfLZzZ4AaABAg,​@@bujanglapuk6669tanya ijazahnya kog takut diperlihatkan ke publik.? Apa bapak takut dan seterees.? 😅😅😅
